Date/Time,ActivePower,WindSpeed,Power,WindDirection,Time,TimeDiff,Gust
11 12 2018 22:30,361.1210938,5.209915161,389.292602,63.49942017,30,10,0.630359173
11 12 2018 22:40,454.2481079,5.502710819,469.7800536,60.82320023,40,10,0.292795658
11 12 2018 22:50,608.3922119,5.87417078,583.3565291,58.45198822,50,10,0.371459961
11 12 2018 23:00,638.8391113,6.021430016,631.2435251,55.92435074,0,-50,0.147259235
11 12 2018 23:10,619.6657715,5.991141796,622.0138911,56.90845108,10,10,-0.030288219
11 12 2018 23:20,615.1359863,5.971933842,615.5661424,56.55123901,20,10,-0.019207954
11 12 2018 23:30,720.4398804,6.257332802,714.2963798,58.28950119,30,10,0.28539896
11 12 2018 23:40,695.2437134,6.131865978,669.3830214,58.83987045,40,10,-0.125466824
11 12 2018 23:50,692.9970093,6.170793056,683.137338,59.64152908,50,10,0.038927078
12 12 2018 00:00,770.875,6.432302952,779.7637645,63.28680038,0,-50,0.261509895
12 12 2018 00:10,960.3947144,6.759703159,911.387663,65.30001831,10,10,0.327400208
12 12 2018 00:20,952.8256226,6.713961124,892.2619723,67.16449738,20,10,-0.045742035
12 12 2018 00:30,919.2819214,6.640324116,861.9831865,60.98521042,30,10,-0.073637009
12 12 2018 00:40,938.133728,6.307888031,732.8715078,58.02320099,40,10,-0.332436085
12 12 2018 00:50,653.1087036,5.810522079,562.9224188,59.98249817,50,10,-0.497365952
12 12 2018 01:00,666.697876,6.060597897,644.6211745,61.75941849,0,-50,0.250075817
12 12 2018 01:10,478.7305908,5.457241058,456.7832176,65.33046722,10,10,-0.603356838
12 12 2018 01:20,605.8895874,5.916649818,597.2280852,65.1578598,20,10,0.45940876
12 12 2018 01:30,832.2924805,6.267721176,718.090823,65.28437042,30,10,0.351071358
12 12 2018 01:40,778.1389771,6.22921896,704.0857465,65.68399048,40,10,-0.038502216
12 12 2018 01:50,854.8098145,6.55727005,828.5754396,69.00807953,50,10,0.32805109
12 12 2018 02:00,812.3577881,6.457006931,789.2759844,70.37081146,0,-50,-0.100263119
12 12 2018 02:10,782.3480835,6.165733814,681.3405644,72.57787323,10,10,-0.291273117
12 12 2018 02:20,745.5994263,6.074353218,649.3581516,72.38456726,20,10,-0.091380596
12 12 2018 02:30,713.1533203,6.023777008,632.0405132,71.68739319,30,10,-0.05057621
12 12 2018 02:40,638.8773804,5.602599144,499.0043659,68.4629364,40,10,-0.421177864
12 12 2018 02:50,511.95401,5.17767477,380.8779294,58.62567139,50,10,-0.424924374
12 12 2018 03:00,643.4802856,5.851425171,576.0062209,32.71841049,0,-50,0.673750401
12 12 2018 03:10,539.4354248,5.82631588,567.9540989,32.90084839,10,10,-0.025109291
12 12 2018 03:20,214.2828064,4.204435825,161.9218214,36.89319992,20,10,-1.621880054
12 12 2018 03:30,237.2519989,4.51417017,225.0050851,40.3628006,30,10,0.309734344
12 12 2018 03:40,238.8215027,4.701307774,265.8690236,45.43370819,40,10,0.187137604
12 12 2018 03:50,312.6004944,4.869485855,304.5720536,44.6925087,50,10,0.168178082
12 12 2018 04:00,261.521698,4.85119009,300.2658743,54.52062988,0,-50,-0.018295765
12 12 2018 04:10,258.6300049,4.971048832,328.9189809,56.08480072,10,10,0.119858742
12 12 2018 04:20,322.530304,5.542760849,481.3853491,58.46511078,20,10,0.571712017
12 12 2018 04:30,274.0098877,4.842682838,298.2717005,48.77814102,30,10,-0.700078011
12 12 2018 04:40,287.9093018,5.393910885,438.9928481,47.39487076,40,10,0.551228046
12 12 2018 04:50,286.661499,5.510253906,471.9544611,47.93215179,50,10,0.116343021
12 12 2018 05:00,94.26400757,3.811116934,94.58859631,44.8857193,0,-50,-1.699136972
12 12 2018 05:10,76.49360657,3.704796076,78.29247511,35.37195969,10,10,-0.106320858
12 12 2018 05:20,185.6427002,4.772307873,281.970346,39.24979019,20,10,1.067511797
12 12 2018 05:30,373.780304,6.484271049,799.8520536,46.93019104,30,10,1.711963177
12 12 2018 05:40,381.3912964,6.864368916,956.0832184,49.59004974,40,10,0.380097866
12 12 2018 05:50,390.3623047,7.171666145,1095.176763,52.97145081,50,10,0.30729723
12 12 2018 06:00,391.9732971,7.090596199,1057.298663,47.90222931,0,-50,-0.081069946
12 12 2018 06:10,224.1578979,5.148223877,373.2655442,37.52968979,10,10,-1.942372322
12 12 2018 06:20,346.8143921,5.960698128,611.8128573,28.34036064,20,10,0.812474251
12 12 2018 06:30,359.0736084,6.298339844,729.3421767,24.72769928,30,10,0.337641716
12 12 2018 06:40,382.6984863,7.164468765,1091.778392,28.1012001,40,10,0.866128922
12 12 2018 06:50,304.2538147,5.606856823,500.2709341,28.24010086,50,10,-1.557611942
12 12 2018 07:00,137.1473999,4.142602921,149.9393639,16.63664055,0,-50,-1.464253902
12 12 2018 07:10,177.7218933,4.550278187,232.7184085,0.813517988,10,10,0.407675266
12 12 2018 07:20,354.931488,6.787152767,922.9830698,359.4671021,20,10,2.23687458
12 12 2018 07:30,383.7106934,6.891694069,967.9692986,356.985199,30,10,0.104541302
12 12 2018 07:40,397.1261902,7.194179058,1105.851963,357.1984863,40,10,0.302484989
12 12 2018 07:50,386.4045105,7.191703796,1104.674868,357.2521057,50,10,-0.002475262
12 12 2018 08:00,378.8761902,6.849999905,949.8693264,352.0423889,0,-50,-0.341703892
12 12 2018 08:10,371.931488,7.351491928,1182.41193,348.3125916,10,10,0.501492023
12 12 2018 08:20,380.9428101,7.439587116,1226.84322,347.0541077,20,10,0.088095188
12 12 2018 08:30,409.6593018,7.35683012,1185.071726,346.4173889,30,10,-0.082756996
12 12 2018 08:40,387.2716064,7.786464214,1410.1882,346.6207886,40,10,0.429634094
12 12 2018 08:50,359.8617859,7.447478771,1230.879956,346.4370117,50,10,-0.338985443
12 12 2018 09:00,342.4823914,7.330793858,1172.138059,345.4407959,0,-50,-0.116684914
12 12 2018 09:10,349.4096985,7.353021145,1183.17345,340.138092,10,10,0.022227287
12 12 2018 09:20,324.8817139,7.617197037,1318.999053,338.2626953,20,10,0.264175892
12 12 2018 09:30,286.8811035,6.395431995,765.6911947,337.6910095,30,10,-1.221765041
12 12 2018 09:40,267.5864868,6.698134899,885.7015507,329.7199097,40,10,0.302702904
12 12 2018 09:50,236.3506927,6.515729904,812.1575834,328.1300049,50,10,-0.182404995
12 12 2018 10:00,167.7084961,5.622491837,504.9368733,323.3454895,0,-50,-0.893238068
12 12 2018 10:10,144.7691956,5.450133801,454.7687271,324.1931152,10,10,-0.172358036
12 12 2018 10:20,152.0442963,5.260633945,402.7045345,321.8681946,20,10,-0.189499855
12 12 2018 10:30,151.8582001,5.467350006,459.6564007,310.4424133,30,10,0.206716061
12 12 2018 10:40,134.3168945,5.83595705,571.0381916,314.2442932,40,10,0.368607044
12 12 2018 10:50,81.89698792,5.658337116,515.7228419,319.4841919,50,10,-0.177619934
12 12 2018 11:00,73.35048676,5.453857899,455.8237201,316.8417969,0,-50,-0.204479218
12 12 2018 11:10,47.39570999,4.983942986,332.0647002,314.9653015,10,10,-0.469914913
12 12 2018 11:20,40.73205185,4.76536417,280.380564,305.3091125,20,10,-0.218578815
12 12 2018 11:30,106.7550964,5.795332909,558.1073533,304.0728149,30,10,1.029968739
12 12 2018 11:40,96.67328644,5.484476089,464.5452368,296.156189,40,10,-0.310856819
12 12 2018 11:50,19.05604935,4.576486111,238.367117,277.9552917,50,10,-0.907989979
12 12 2018 12:00,85.92915344,5.377993107,434.577518,266.0372009,0,-50,0.801506996
12 12 2018 12:10,98.50753021,5.501228809,469.3534584,268.3630066,10,10,0.123235703
12 12 2018 12:20,101.8694,5.549543858,483.3656354,271.8947144,20,10,0.048315048
12 12 2018 12:30,0,4.346449852,190.186353,271.1704102,30,10,-1.203094006
12 12 2018 12:40,57.16202164,5.24281311,397.9675337,280.528595,40,10,0.896363258
12 12 2018 12:50,123.5466995,5.698198795,527.8638919,285.3251953,50,10,0.455385685
12 12 2018 13:00,65.14933014,5.060752869,351.0660164,288.7049866,0,-50,-0.637445927
12 12 2018 13:10,24.77461052,4.57656908,238.3850677,289.7247925,10,10,-0.484183788
12 12 2018 13:20,0,4.066248894,135.3982741,299.1910095,20,10,-0.510320187
12 12 2018 13:30,0,3.329412937,35.22224464,301.7795105,30,10,-0.736835957
12 12 2018 13:40,0,4.43249321,207.8458702,294.9837952,40,10,1.103080273
12 12 2018 13:50,0,4.506884098,223.4582544,283.0750122,50,10,0.074390888
12 12 2018 14:00,0,4.521144867,226.4888174,277.0271912,0,-50,0.014260769
12 12 2018 14:10,41.94804001,5.053822041,349.3328012,275.3208008,10,10,0.532677174
12 12 2018 14:20,59.72365952,4.653278828,255.1676957,272.4559937,20,10,-0.400543213
12 12 2018 14:30,21.60170937,4.195146084,160.1094336,271.5481873,30,10,-0.458132744
12 12 2018 14:40,0.040199779,4.218433857,164.6610221,259.2066956,40,10,0.023287773
12 12 2018 14:50,0,3.684564114,75.39629369,267.868988,50,10,-0.533869743
12 12 2018 15:00,118.6634979,5.759212017,546.7506049,269.2854919,0,-50,2.074647903
12 12 2018 15:10,230.8959961,6.717058182,893.5491974,270.7703857,10,10,0.957846165
12 12 2018 15:20,213.7120972,6.347943783,747.784914,272.1943054,20,10,-0.369114399
12 12 2018 15:30,214.4013062,6.101302147,658.6972626,265.2575989,30,10,-0.246641636
12 12 2018 15:40,279.9666138,7.279489994,1146.937629,260.0332031,40,10,1.178187847
12 12 2018 15:50,294.6896057,7.436964035,1225.503547,255.8632965,50,10,0.157474041
12 12 2018 16:00,288.4360046,7.307936192,1160.863986,258.1680908,0,-50,-0.129027843
12 12 2018 16:10,276.0444946,7.056734085,1041.734153,264.4598999,10,10,-0.251202106
12 12 2018 16:20,301.5213013,7.605336189,1312.743693,275.175293,20,10,0.548602104
12 12 2018 16:30,324.2926025,7.531703949,1274.321356,267.2633057,30,10,-0.07363224
12 12 2018 16:40,285.002594,6.773207188,917.0809694,265.3973999,40,10,-0.758496761
12 12 2018 16:50,289.9786987,6.850934029,950.2725291,267.0444031,50,10,0.077726841
12 12 2018 17:00,274.2427063,6.578570843,837.0691353,270.958313,0,-50,-0.272363186
12 12 2018 17:10,298.7760925,6.887559891,966.1651318,270.4529114,10,10,0.308989048
12 12 2018 17:20,242.5466003,5.869606018,581.8771107,268.7394104,20,10,-1.017953873
12 12 2018 17:30,212.8887024,5.670391083,519.3778716,271.3085022,30,10,-0.199214935
12 12 2018 17:40,220.611496,5.593266964,496.2342814,270.9338989,40,10,-0.077124119
12 12 2018 17:50,220.6938019,5.546440125,482.4589728,268.9212036,50,10,-0.046826839
12 12 2018 18:00,92.53717041,4.684938908,262.2048384,266.1238098,0,-50,-0.861501217
12 12 2018 18:10,141.4916992,4.744070053,275.525757,247.3448944,10,10,0.059131145
12 12 2018 18:20,59.87115097,4.105779171,142.8920715,233.0005035,20,10,-0.638290882
12 12 2018 18:30,18.4194603,3.830743074,97.79450284,222.4277039,30,10,-0.275036097
12 12 2018 18:40,0,3.80013895,92.8222336,221.6147003,40,10,-0.030604124
12 12 2018 18:50,0,4.01367712,125.5435052,223.8137054,50,10,0.21353817
12 12 2018 19:00,20.5135498,3.6501019,70.61385924,242.0447998,0,-50,-0.36357522
12 12 2018 19:10,0,3.284584045,31.58573577,243.8018036,10,10,-0.365517855
12 12 2018 19:20,0,3.623723984,67.08169611,236.1716003,20,10,0.339139938
12 12 2018 19:30,0,3.986223936,125.3701781,224.9880066,30,10,0.362499952
12 12 2018 19:40,49.62205887,4.208006859,162.6196736,238.2590027,40,10,0.221782923
12 12 2018 19:50,112.2358017,4.293041229,179.4312192,231.1898041,50,10,0.08503437
12 12 2018 20:00,258.2984924,5.304481983,414.4742997,210.4662018,0,-50,1.011440754
12 12 2018 20:10,238.7516937,5.370806217,432.591315,209.1255035,10,10,0.066324234
12 12 2018 20:20,326.2937012,6.311448097,734.1899485,204.3368073,20,10,0.94064188
12 12 2018 20:30,305.0701904,5.816747189,564.902607,200.3887024,30,10,-0.494700909
12 12 2018 20:40,369.4674072,6.848180771,949.0844235,196.6215057,40,10,1.031433582
12 12 2018 20:50,375.7684021,7.046487808,1037.053881,198.414505,50,10,0.198307037
12 12 2018 21:00,380.4543152,7.509931087,1263.097967,199.6260986,0,-50,0.463443279
12 12 2018 21:10,389.2858887,7.791367054,1412.881238,198.3473053,10,10,0.281435966
12 12 2018 21:20,391.7380981,8.088027,1580.801922,200.6687927,20,10,0.296659946
12 12 2018 21:30,373.7155151,7.392190933,1202.795855,200.8952026,30,10,-0.695836067
12 12 2018 21:40,340.2134094,6.306134224,732.2225035,201.4174042,40,10,-1.086056709
12 12 2018 21:50,379.1105957,7.271634102,1143.11182,201.5970001,50,10,0.965499878
12 12 2018 22:00,374.714386,6.976758003,1005.56032,199.2879028,0,-50,-0.294876099
12 12 2018 22:10,379.126709,7.10272789,1062.911422,204.694397,10,10,0.125969887
12 12 2018 22:20,387.5447998,7.515387058,1265.90439,205.8914948,20,10,0.412659168
12 12 2018 22:30,380.6452026,6.957181931,996.8295349,201.0635986,30,10,-0.558205128
12 12 2018 22:40,382.442688,7.378921986,1196.123438,199.9920959,40,10,0.421740055
12 12 2018 22:50,383.3764954,7.21600914,1116.269417,199.7602997,50,10,-0.162912846
12 12 2018 23:00,381.5831909,7.117119789,1069.595031,199.5657959,0,-50,-0.098889351
12 12 2018 23:10,389.1455994,7.107697964,1065.216436,203.5538025,10,10,-0.009421825
12 12 2018 23:20,399.5078125,8.127157211,1603.633436,206.1203003,20,10,1.019459248
12 12 2018 23:30,429.4187927,8.769072533,1996.318752,204.8439026,30,10,0.641915321
12 12 2018 23:40,426.3595886,8.633871078,1911.166243,204.691803,40,10,-0.135201454
12 12 2018 23:50,425.1495972,7.979320049,1518.176448,201.5659943,50,10,-0.654551029
13 12 2018 00:00,373.9325867,6.7572999,910.3767018,204.4933014,0,-50,-1.222020149
13 12 2018 00:10,359.3540039,6.167404175,681.9334847,205.4945984,10,10,-0.589895725
13 12 2018 00:20,379.1557007,6.562046051,830.4754346,200.4078064,20,10,0.394641876
13 12 2018 00:30,383.4294128,6.76957798,915.5487776,203.4015961,30,10,0.207531929
13 12 2018 00:40,382.7236938,6.539339066,821.464939,202.6047058,40,10,-0.230238914
13 12 2018 00:50,391.4248962,6.480857849,798.5235356,200.3251953,50,10,-0.058481216
13 12 2018 01:00,380.4436035,6.296154976,728.5359599,201.8352966,0,-50,-0.184702873
13 12 2018 01:10,373.5651855,6.086244106,653.4693564,212.6020966,10,10,-0.20991087
13 12 2018 01:20,383.0054016,6.119376183,665.0042641,217.7662964,20,10,0.033132076
13 12 2018 01:30,389.0577087,6.27507782,720.7849264,210.3500061,30,10,0.155701637
13 12 2018 01:40,411.2077026,6.609396935,849.4516738,207.7588043,40,10,0.334319115
13 12 2018 01:50,505.6350098,7.156630993,1088.085595,210.7055969,50,10,0.547234058
13 12 2018 02:00,676.7446899,7.263085842,1138.958695,210.460907,0,-50,0.106454849
13 12 2018 02:10,609.1154175,6.789708138,924.0670636,211.9989014,10,10,-0.473377705
13 12 2018 02:20,563.0228882,6.617030144,852.5344876,212.7758942,20,10,-0.172677994
13 12 2018 02:30,722.675415,6.918033123,979.5130199,211.8262024,30,10,0.301002979
13 12 2018 02:40,728.9686279,6.688454151,881.7029225,212.8087006,40,10,-0.229578972
13 12 2018 02:50,800.9743042,6.632052898,858.6210621,214.4266968,50,10,-0.056401253
13 12 2018 03:00,852.6384277,6.712679863,891.72977,212.1820984,0,-50,0.080626965
13 12 2018 03:10,684.3479004,6.227845192,703.588985,211.0003052,10,10,-0.484834671
13 12 2018 03:20,690.2647705,6.199804783,693.4936687,209.3126984,20,10,-0.028040409
13 12 2018 03:30,697.3737793,6.18443203,687.9948231,209.2758026,30,10,-0.015372753
13 12 2018 03:40,819.4859009,6.307661057,732.7874961,207.5065002,40,10,0.123229027
13 12 2018 03:50,1076.979004,6.765710831,913.9178431,206.7584991,50,10,0.458049774
13 12 2018 04:00,1244.468994,7.01816988,1024.18922,203.8952026,0,-50,0.252459049
13 12 2018 04:10,1553.942017,7.392118931,1202.759578,198.4602966,10,10,0.373949051
13 12 2018 04:20,1893.229004,8.400532722,1767.022708,196.0738983,20,10,1.008413792
13 12 2018 04:30,2020.801025,9.046871185,2174.249805,196.4940033,30,10,0.646338463
13 12 2018 04:40,2196.612061,9.509352684,2447.286081,194.9181061,40,10,0.462481499
13 12 2018 04:50,2078.335938,9.052939415,2178.173391,194.6790009,50,10,-0.456413269
13 12 2018 05:00,2094.509033,8.945894241,2109.171226,193.2658997,0,-50,-0.107045174
13 12 2018 05:10,2033.764038,8.883722305,2069.318307,192.649704,10,10,-0.062171936
13 12 2018 05:20,1975.819946,8.778866768,2002.528149,192.1800995,20,10,-0.104855537
13 12 2018 05:30,1883.458984,8.636267662,1912.66603,192.7516022,30,10,-0.142599106
13 12 2018 05:40,1804.310059,8.482764244,1817.375734,191.7462006,40,10,-0.153503418
13 12 2018 05:50,1902.493042,8.633919716,1911.196677,192.0428009,50,10,0.151155472
13 12 2018 06:00,1937.160034,8.674902916,1936.893603,193.3049927,0,-50,0.0409832
13 12 2018 06:10,2267.935059,9.488938332,2462.725514,191.1230011,10,10,0.814035416
13 12 2018 06:20,2672.888916,10.45046043,3041.837498,191.2234955,20,10,0.961522102
13 12 2018 06:30,2514.62207,9.923737526,2743.76517,191.6717987,30,10,-0.526722908
13 12 2018 06:40,2498.760986,9.971434593,2774.212545,192.7406006,40,10,0.047697067
13 12 2018 06:50,2368.554932,9.554179192,2482.244886,191.9790039,50,10,-0.417255402
13 12 2018 07:00,2210.804932,9.290213585,2332.504374,190.0440979,0,-50,-0.263965607
13 12 2018 07:10,2475.400879,9.716698647,2602.991157,187.5359039,10,10,0.426485062
13 12 2018 07:20,2287.405029,9.427271843,2422.256165,186.3614044,20,10,-0.289426804
13 12 2018 07:30,2282.968994,9.553372383,2481.622109,185.5139008,30,10,0.12610054
13 12 2018 07:40,1954.029053,9.037899017,2168.451097,186.2444,40,10,-0.515473366
13 12 2018 07:50,1867.040039,8.805882454,2019.682432,186.4093933,50,10,-0.232016563
13 12 2018 08:00,2198.5271,9.371422768,2385.645691,187.3567047,0,-50,0.565540314
13 12 2018 08:10,2017.692017,9.154224396,2243.850081,186.5207977,10,10,-0.217198372
13 12 2018 08:20,2252.245117,9.826205254,2679.219424,184.335907,20,10,0.671980858
13 12 2018 08:30,2664.74292,10.60614014,3114.905319,183.7604065,30,10,0.779934883
13 12 2018 08:40,2599.570068,10.45625973,3044.675507,183.405899,40,10,-0.149880409
13 12 2018 08:50,2419.273926,9.936166763,2751.769297,182.0590973,50,10,-0.520092964
13 12 2018 09:00,2595.339111,10.36820984,3000.594183,182.1195068,0,-50,0.432043076
13 12 2018 09:10,2205.073975,9.360541344,2378.518189,181.4046021,10,10,-1.007668495
13 12 2018 09:20,2373.941895,9.714177132,2601.188061,179.6134949,20,10,0.353635788
13 12 2018 09:30,2369.965088,9.609051704,2524.053774,181.1118011,30,10,-0.105125427
13 12 2018 09:40,2272.590088,9.404776573,2407.504574,181.0417938,40,10,-0.204275131
13 12 2018 09:50,2150.556885,9.084134102,2198.364169,180.6045074,50,10,-0.320642471
13 12 2018 10:00,1949.312988,8.612506866,1897.812675,183.8567047,0,-50,-0.471627235
13 12 2018 10:10,2204.529053,9.201695442,2274.742397,183.9324951,10,10,0.589188576
13 12 2018 10:20,2004.30896,8.7930336,2011.518883,183.9499969,20,10,-0.408661842
13 12 2018 10:30,1949.06897,8.802027702,2017.232392,183.7774963,30,10,0.008994102
13 12 2018 10:40,2253.332031,9.255990028,2310.149657,182.5988007,40,10,0.453962326
13 12 2018 10:50,2766.112061,10.23801041,2931.429111,185.4205933,50,10,0.982020378
13 12 2018 11:00,2503.093018,9.726053238,2609.661465,182.5361938,0,-50,-0.511957169
13 12 2018 11:10,2856.35498,10.50669956,3068.976351,185.8025055,10,10,0.780646324
13 12 2018 11:20,3024.187988,10.95742989,3257.203866,186.4046936,20,10,0.450730324
13 12 2018 11:30,3343.220947,11.57946968,3440.84307,188.3415985,30,10,0.622039795
13 12 2018 11:40,3152.209961,11.16174984,3326.610587,186.4712982,40,10,-0.417719841
13 12 2018 11:50,3131.443115,11.34016991,3379.774247,189.8394012,50,10,0.178420067
13 12 2018 12:00,3207.407959,11.37707043,3389.939548,188.4705963,0,-50,0.03690052
13 12 2018 12:10,3243.985107,11.67101002,3461.254744,187.3417053,10,10,0.29393959
13 12 2018 12:20,3230.417969,11.60655022,3447.047145,190.0836945,20,10,-0.064459801
13 12 2018 12:30,3336.8479,11.76377964,3480.341679,191.7402039,30,10,0.157229424
13 12 2018 12:40,3281.014893,11.73544979,3474.681172,190.428299,40,10,-0.028329849
13 12 2018 12:50,3525.165039,12.54230976,3582.158231,191.6851044,50,10,0.80685997
13 12 2018 13:00,3591.212891,13.35068035,3600,194.4716034,0,-50,0.80837059
13 12 2018 13:10,3602.495117,13.63317013,3600,194.1293945,10,10,0.282489777
13 12 2018 13:20,3602.191895,13.38329983,3600,190.8914948,20,10,-0.2498703
13 12 2018 13:30,3601.066895,12.82826996,3595.592501,190.6486053,30,10,-0.555029869
13 12 2018 13:40,3600.705078,12.85879993,3596.318512,190.8249969,40,10,0.030529976
13 12 2018 13:50,3600.406006,13.01655006,3600,189.2850037,50,10,0.15775013
13 12 2018 14:00,3599.745117,12.99713039,3597.933342,186.1537018,0,-50,-0.01941967
13 12 2018 14:10,2814.737061,10.84031963,3213.101469,185.4263,10,10,-2.15681076
13 12 2018 14:20,2783.281982,10.76189995,3181.73494,187.0263977,20,10,-0.078419685
13 12 2018 14:30,3450.950928,12.03065968,3526.637315,188.1278992,30,10,1.268759727
13 12 2018 14:40,3602.506104,13.24098015,3600,189.9965973,40,10,1.210320473
13 12 2018 14:50,3602.634033,13.71210003,3600,193.9029999,50,10,0.471119881
13 12 2018 15:00,3602.593018,13.65713978,3600,194.8964996,0,-50,-0.054960251
13 12 2018 15:10,3602.672119,13.76930046,3600,195.3950043,10,10,0.112160683
13 12 2018 15:20,3602.648926,13.67218971,3600,194.0679016,20,10,-0.097110748
13 12 2018 15:30,3602.708984,13.92090034,3600,192.115097,30,10,0.248710632
13 12 2018 15:40,3602.595947,14.84661961,3600,189.2472992,40,10,0.925719261
13 12 2018 15:50,3602.550049,15.30576038,3600,188.1199036,50,10,0.459140778
13 12 2018 16:00,3602.230957,15.39982986,3600,184.7902985,0,-50,0.094069481
13 12 2018 16:10,3602.461914,15.4907999,3600,180.0299988,10,10,0.090970039
13 12 2018 16:20,3602.268066,15.46407032,3600,177.8153076,20,10,-0.026729584
13 12 2018 16:30,3602.483887,14.7278204,3600,184.2989044,30,10,-0.736249924
13 12 2018 16:40,3602.614014,14.43237019,3600,186.1148071,40,10,-0.295450211
13 12 2018 16:50,3602.530029,13.84072971,3600,187.7454071,50,10,-0.591640472
13 12 2018 17:00,3529.75293,12.38601017,3569.609966,187.365799,0,-50,-1.454719543
13 12 2018 17:10,3543.003906,12.58071041,3584.669716,191.3305054,10,10,0.194700241
13 12 2018 17:20,3071.388916,11.28022957,3362.6629,194.8195038,20,10,-1.300480843
13 12 2018 17:30,1980.766968,9.22389698,2289.211669,201.5223999,30,10,-2.056332588
13 12 2018 17:40,842.4688721,6.838683128,944.9929596,207.6889038,40,10,-2.385213852
13 12 2018 17:50,736.5372925,6.597754955,844.7625722,206.5888062,50,10,-0.240928173
13 12 2018 18:00,797.5767212,6.978384018,1006.287678,200.990799,0,-50,0.380629063
13 12 2018 18:10,870.9730225,7.246164799,1130.767885,185.2760925,10,10,0.267780781
13 12 2018 18:20,629.5750122,6.585955143,840.0255534,164.0762939,20,10,-0.660209656
13 12 2018 18:30,433.4107971,5.756120205,545.7846114,153.0664063,30,10,-0.829834938
13 12 2018 18:40,21.72290039,2.876029015,0,97.74725342,40,10,-2.88009119
13 12 2018 18:50,0,3.364579916,38.30003852,96.08017731,50,10,0.488550901
13 12 2018 19:00,0,2.713231087,0,111.7726974,0,-50,-0.651348829
13 12 2018 19:10,0,2.766160965,0,116.9320984,10,10,0.052929878
13 12 2018 19:20,141.75,4.739089012,274.3945875,116.7307968,20,10,1.972928047
13 12 2018 19:30,375.6431885,5.173752785,379.8601139,127.7958984,30,10,0.434663773
13 12 2018 19:40,891.9078979,6.50852108,809.3280529,140.0955048,40,10,1.334768295
13 12 2018 19:50,1808.756958,8.666893959,1931.86373,146.7622986,50,10,2.158372879
13 12 2018 20:00,1811.149048,8.861552238,2055.150601,153.5444946,0,-50,0.194658279
13 12 2018 20:10,1521.204956,8.289089203,1699.634688,155.5337982,10,10,-0.572463036
13 12 2018 20:20,1295.093018,7.581714153,1300.339808,160.4944,20,10,-0.70737505
13 12 2018 20:30,1333.10498,7.895823002,1470.915091,161.9273987,30,10,0.314108849
13 12 2018 20:40,1338.979004,7.934896946,1492.938114,159.8540955,40,10,0.039073944
13 12 2018 20:50,1209.722046,7.645967007,1334.247106,158.9013062,50,10,-0.288929939
13 12 2018 21:00,997.1021729,6.909368992,975.7063317,162.6710052,0,-50,-0.736598015
13 12 2018 21:10,952.5866089,6.736851215,901.8021693,169.5041962,10,10,-0.172517776
13 12 2018 21:20,1099.29895,6.912094116,976.9026489,180.9006958,20,10,0.175242901
13 12 2018 21:30,1368.70105,7.463908195,1239.314233,185.1950073,30,10,0.551814079
13 12 2018 21:40,1739.240967,8.300152779,1706.278621,187.4152985,40,10,0.836244583
13 12 2018 21:50,1927.422974,8.609680176,1896.048072,189.1934052,50,10,0.309527397
13 12 2018 22:00,1880.057007,8.613056183,1898.155654,192.0345001,0,-50,0.003376007
13 12 2018 22:10,1813.562988,8.781364441,2004.11247,189.6502991,10,10,0.168308258
13 12 2018 22:20,1817.035034,8.685092926,1943.29888,189.1464996,20,10,-0.096271515
13 12 2018 22:30,2155.476074,9.592217445,2511.341539,193.3648071,30,10,0.907124519
13 12 2018 22:40,2203.853027,9.432926178,2425.965111,192.1439972,40,10,-0.159291267
13 12 2018 22:50,2368.591064,9.677294731,2574.564,190.4111938,50,10,0.244368553
13 12 2018 23:00,2057.775879,9.124562263,2224.581152,187.9447021,0,-50,-0.552732468
13 12 2018 23:10,2048.513916,9.158610344,2246.701544,188.1835938,10,10,0.03404808
13 12 2018 23:20,1926.89502,8.92096138,2093.167937,189.8079071,20,10,-0.237648964
13 12 2018 23:30,1516,8.157906532,1621.678092,192.401001,30,10,-0.763054848
13 12 2018 23:40,1231.859009,7.624908924,1323.075974,194.0776062,40,10,-0.532997608
13 12 2018 23:50,1090.109009,7.393339157,1203.374473,193.1327972,50,10,-0.231569767
14 12 2018 00:00,972.4821167,7.064969063,1045.505567,194.2100067,0,-50,-0.328370094
14 12 2018 00:10,828.8969727,6.737674236,902.1463306,196.1284027,10,10,-0.327294827
14 12 2018 00:20,696.0933838,6.391798019,764.3122593,192.5337982,20,10,-0.345876217
14 12 2018 00:30,809.6281738,6.818036079,936.1359402,186.5948029,30,10,0.42623806
14 12 2018 00:40,878.4401245,6.921654224,981.1067403,186.7944946,40,10,0.103618145
14 12 2018 00:50,869.526001,6.835793018,943.7500959,202.0144043,50,10,-0.085861206
14 12 2018 01:00,836.9509888,6.889351845,966.9468886,208.2207031,0,-50,0.053558826
14 12 2018 01:10,343.810791,5.137403965,370.486478,208.0648041,10,10,-1.75194788
14 12 2018 01:20,372.0921936,5.452789783,455.5210073,203.8887024,20,10,0.315385818
14 12 2018 01:30,778.0532837,7.08304882,1053.816596,198.3934021,30,10,1.630259037
14 12 2018 01:40,837.8546143,7.186713219,1102.304168,192.7796021,40,10,0.103664398
14 12 2018 01:50,910.109375,7.05907917,1042.807248,194.3556061,50,10,-0.127634048
